"Barking and Dagenham","1011","NewServ","635"
"Barking and Dagenham","1011","OtherSeq","330"
"Barking and Dagenham","1011","NoNew","165"
"Barking and Dagenham","1011","Declined","25"
"Barnet","1011","NewServ","1810"
"Barnet","1011","OtherSeq","320"
"Barnet","1011","NoNew","135"
"Barnet","1011","Declined","35"
"Barnsley","1011","NewServ","1765"
"Barnsley","1011","NoNew","225"
"Barnsley","1011","Declined","55"
"Barnsley","1011","OtherSeq","10"
"Bath and North East Somerset UA","1011","NewServ","1660"
"Bath and North East Somerset UA","1011","NoNew","785"
"Bath and North East Somerset UA","1011","Declined","20"
"Bath and North East Somerset UA","1011","OtherSeq","0"
"Bedford UA","1011","NewServ","990"
"Bedford UA","1011","NoNew","645"
"Bedford UA","1011","Declined","0"
"Bedford UA","1011","OtherSeq","0"
"Bexley","1011","NewServ","1575"
"Bexley","1011","NoNew","605"
"Bexley","1011","OtherSeq","100"
"Bexley","1011","Declined","75"
"Birmingham","1011","NewServ","10805"
"Birmingham","1011","NoNew","5515"
"Birmingham","1011","Declined","595"
"Birmingham","1011","OtherSeq","35"
"Blackburn with Darwen UA","1011","NewServ","865"
"Blackburn with Darwen UA","1011","NoNew","850"
"Blackburn with Darwen UA","1011","Declined","80"
"Blackburn with Darwen UA","1011","OtherSeq","45"
"Blackpool UA","1011","NewServ","1300"
"Blackpool UA","1011","NoNew","470"
"Blackpool UA","1011","Declined","85"
"Blackpool UA","1011","OtherSeq","0"
"Bolton","1011","NewServ","3265"
"Bolton","1011","OtherSeq","450"
"Bolton","1011","NoNew","245"
"Bolton","1011","Declined","190"
"Bournemouth UA","1011","NewServ","1710"
"Bournemouth UA","1011","NoNew","450"
"Bournemouth UA","1011","OtherSeq","130"
"Bournemouth UA","1011","Declined","20"
"Bracknell Forest UA","1011","NewServ","1630"
"Bracknell Forest UA","1011","NoNew","380"
"Bracknell Forest UA","1011","OtherSeq","320"
"Bracknell Forest UA","1011","Declined","30"
"Bradford","1011","NewServ","3685"
"Bradford","1011","NoNew","1335"
"Bradford","1011","Declined","570"
"Bradford","1011","OtherSeq","65"
"Brent","1011","NewServ","1470"
"Brent","1011","OtherSeq","1355"
"Brent","1011","Declined","110"
"Brent","1011","NoNew","5"
"Brighton and Hove UA","1011","NewServ","1400"
"Brighton and Hove UA","1011","OtherSeq","685"
"Brighton and Hove UA","1011","NoNew","90"
"Brighton and Hove UA","1011","Declined","20"
"Bristol UA","1011","NoNew","5410"
"Bristol UA","1011","NewServ","2445"
"Bristol UA","1011","OtherSeq","40"
"Bristol UA","1011","Declined","20"
"Bromley","1011","NewServ","1895"
"Bromley","1011","NoNew","320"
"Bromley","1011","OtherSeq","150"
"Bromley","1011","Declined","5"
"Buckinghamshire","1011","NewServ","1700"
"Buckinghamshire","1011","NoNew","505"
"Buckinghamshire","1011","Declined","50"
"Buckinghamshire","1011","OtherSeq","20"
"Bury","1011","NewServ","2410"
"Bury","1011","NoNew","960"
"Bury","1011","OtherSeq","935"
"Bury","1011","Declined","260"
"Calderdale","1011","NewServ","1535"
"Calderdale","1011","NoNew","225"
"Calderdale","1011","OtherSeq","45"
"Calderdale","1011","Declined","15"
"Cambridgeshire","1011","NewServ","4975"
"Cambridgeshire","1011","NoNew","350"
"Cambridgeshire","1011","Declined","55"
"Cambridgeshire","1011","OtherSeq","0"
"Camden","1011","NewServ","1990"
"Camden","1011","NoNew","505"
"Camden","1011","OtherSeq","20"
"Camden","1011","Declined","0"
"Central Bedfordshire UA","1011","NewServ","1910"
"Central Bedfordshire UA","1011","NoNew","455"
"Central Bedfordshire UA","1011","Declined","0"
"Central Bedfordshire UA","1011","OtherSeq","0"
"Cheshire East UA","1011","NewServ","3065"
"Cheshire East UA","1011","NoNew","995"
"Cheshire East UA","1011","OtherSeq","135"
"Cheshire East UA","1011","Declined","50"
"Cheshire West and Chester UA","1011","NewServ","2745"
"Cheshire West and Chester UA","1011","NoNew","1035"
"Cheshire West and Chester UA","1011","OtherSeq","375"
"Cheshire West and Chester UA","1011","Declined","55"
"City of London","1011","NewServ","75"
"City of London","1011","NoNew","10"
"City of London","1011","Declined","0"
"City of London","1011","OtherSeq","0"
"Cornwall","1011","OtherSeq","0"
"Cornwall","1011","NewServ","0"
"Cornwall","1011","NoNew","0"
"Cornwall","1011","Declined","0"
"Coventry","1011","NewServ","2115"
"Coventry","1011","NoNew","1555"
"Coventry","1011","OtherSeq","0"
"Coventry","1011","Declined","0"
"Croydon","1011","NewServ","2580"
"Croydon","1011","NoNew","155"
"Croydon","1011","Declined","65"
"Croydon","1011","OtherSeq","0"
"Cumbria","1011","NewServ","5430"
"Cumbria","1011","NoNew","920"
"Cumbria","1011","OtherSeq","815"
"Cumbria","1011","Declined","35"
"Darlington UA","1011","NewServ","765"
"Darlington UA","1011","OtherSeq","325"
"Darlington UA","1011","NoNew","115"
"Darlington UA","1011","Declined","35"
"Derby UA","1011","NewServ","2040"
"Derby UA","1011","OtherSeq","925"
"Derby UA","1011","NoNew","545"
"Derby UA","1011","Declined","55"
"Derbyshire","1011","NewServ","8540"
"Derbyshire","1011","NoNew","485"
"Derbyshire","1011","Declined","325"
"Derbyshire","1011","OtherSeq","225"
"Devon","1011","NewServ","8405"
"Devon","1011","NoNew","5300"
"Devon","1011","Declined","0"
"Devon","1011","OtherSeq","0"
"Doncaster","1011","NewServ","2095"
"Doncaster","1011","OtherSeq","305"
"Doncaster","1011","NoNew","185"
"Doncaster","1011","Declined","45"
"Dorset","1011","NewServ","4565"
"Dorset","1011","NoNew","1010"
"Dorset","1011","Declined","140"
"Dorset","1011","OtherSeq","105"
"Dudley","1011","NewServ","6485"
"Dudley","1011","NoNew","405"
"Dudley","1011","OtherSeq","95"
"Dudley","1011","Declined","20"
"Durham","1011","NewServ","4810"
"Durham","1011","NoNew","3055"
"Durham","1011","Declined","150"
"Durham","1011","OtherSeq","90"
"Ealing","1011","NewServ","2990"
"Ealing","1011","OtherSeq","270"
"Ealing","1011","NoNew","95"
"Ealing","1011","Declined","85"
"East Riding of Yorkshire UA","1011","NewServ","3295"
"East Riding of Yorkshire UA","1011","NoNew","865"
"East Riding of Yorkshire UA","1011","OtherSeq","15"
"East Riding of Yorkshire UA","1011","Declined","10"
"East Sussex","1011","NewServ","4675"
"East Sussex","1011","NoNew","1475"
"East Sussex","1011","OtherSeq","790"
"East Sussex","1011","Declined","20"
"Enfield","1011","NewServ","2555"
"Enfield","1011","NoNew","410"
"Enfield","1011","OtherSeq","85"
"Enfield","1011","Declined","35"
"Essex","1011","NewServ","17530"
"Essex","1011","NoNew","4430"
"Essex","1011","Declined","395"
"Essex","1011","OtherSeq","230"
"Gateshead","1011","NewServ","1915"
"Gateshead","1011","NoNew","575"
"Gateshead","1011","Declined","50"
"Gateshead","1011","OtherSeq","0"
"Gloucestershire","1011","NewServ","7685"
"Gloucestershire","1011","NoNew","785"
"Gloucestershire","1011","OtherSeq","710"
"Gloucestershire","1011","Declined","145"
"Greenwich","1011","NewServ","1975"
"Greenwich","1011","OtherSeq","595"
"Greenwich","1011","NoNew","275"
"Greenwich","1011","Declined","65"
"Hackney","1011","NewServ","1105"
"Hackney","1011","OtherSeq","115"
"Hackney","1011","Declined","80"
"Hackney","1011","NoNew","70"
"Halton UA","1011","NewServ","740"
"Halton UA","1011","NoNew","690"
"Halton UA","1011","Declined","0"
"Halton UA","1011","OtherSeq","0"
"Hammersmith and Fulham","1011","NewServ","965"
"Hammersmith and Fulham","1011","NoNew","345"
"Hammersmith and Fulham","1011","Declined","0"
"Hammersmith and Fulham","1011","OtherSeq","0"
"Hampshire","1011","NewServ","14665"
"Hampshire","1011","NoNew","2470"
"Hampshire","1011","OtherSeq","1785"
"Hampshire","1011","Declined","435"
"Haringey","1011","NewServ","1820"
"Haringey","1011","NoNew","180"
"Haringey","1011","Declined","50"
"Haringey","1011","OtherSeq","40"
"Harrow","1011","NewServ","1475"
"Harrow","1011","NoNew","415"
"Harrow","1011","Declined","10"
"Harrow","1011","OtherSeq","0"
"Hartlepool UA","1011","NewServ","1050"
"Hartlepool UA","1011","NoNew","305"
"Hartlepool UA","1011","Declined","0"
"Hartlepool UA","1011","OtherSeq","0"
"Havering","1011","NewServ","2205"
"Havering","1011","NoNew","480"
"Havering","1011","OtherSeq","410"
"Havering","1011","Declined","120"
"Herefordshire UA","1011","NewServ","2320"
"Herefordshire UA","1011","NoNew","595"
"Herefordshire UA","1011","Declined","75"
"Herefordshire UA","1011","OtherSeq","40"
"Hertfordshire","1011","NewServ","9505"
"Hertfordshire","1011","NoNew","1725"
"Hertfordshire","1011","Declined","90"
"Hertfordshire","1011","OtherSeq","65"
"Hillingdon","1011","NewServ","1950"
"Hillingdon","1011","OtherSeq","995"
"Hillingdon","1011","NoNew","30"
"Hillingdon","1011","Declined","25"
"Hounslow","1011","NewServ","1370"
"Hounslow","1011","NoNew","255"
"Hounslow","1011","OtherSeq","240"
"Hounslow","1011","Declined","35"
"Isle of Wight UA","1011","NewServ","455"
"Isle of Wight UA","1011","NoNew","80"
"Isle of Wight UA","1011","OtherSeq","65"
"Isle of Wight UA","1011","Declined","25"
"Isles of Scilly","1011","NewServ","55"
"Isles of Scilly","1011","Declined","0"
"Isles of Scilly","1011","OtherSeq","0"
"Isles of Scilly","1011","NoNew","0"
"Islington","1011","NoNew","1085"
"Islington","1011","NewServ","970"
"Islington","1011","OtherSeq","210"
"Islington","1011","Declined","65"
"Kensington and Chelsea","1011","NewServ","1310"
"Kensington and Chelsea","1011","NoNew","470"
"Kensington and Chelsea","1011","OtherSeq","125"
"Kensington and Chelsea","1011","Declined","0"
"Kent","1011","NewServ","17020"
"Kent","1011","OtherSeq","11175"
"Kent","1011","NoNew","3120"
"Kent","1011","Declined","790"
"Kingston upon Hull UA","1011","NewServ","2820"
"Kingston upon Hull UA","1011","NoNew","765"
"Kingston upon Hull UA","1011","Declined","165"
"Kingston upon Hull UA","1011","OtherSeq","25"
"Kingston upon Thames","1011","NewServ","595"
"Kingston upon Thames","1011","NoNew","135"
"Kingston upon Thames","1011","Declined","15"
"Kingston upon Thames","1011","OtherSeq","0"
"Kirklees","1011","NewServ","2710"
"Kirklees","1011","OtherSeq","305"
"Kirklees","1011","NoNew","290"
"Kirklees","1011","Declined","225"
"Knowsley","1011","NoNew","1135"
"Knowsley","1011","NewServ","1015"
"Knowsley","1011","Declined","75"
"Knowsley","1011","OtherSeq","0"
"Lambeth","1011","NewServ","2570"
"Lambeth","1011","OtherSeq","825"
"Lambeth","1011","NoNew","390"
"Lambeth","1011","Declined","0"
"Lancashire","1011","NewServ","7010"
"Lancashire","1011","NoNew","1385"
"Lancashire","1011","OtherSeq","820"
"Lancashire","1011","Declined","200"
"Leeds","1011","NewServ","4400"
"Leeds","1011","NoNew","2600"
"Leeds","1011","Declined","25"
"Leeds","1011","OtherSeq","20"
"Leicester UA","1011","NewServ","2270"
"Leicester UA","1011","NoNew","1105"
"Leicester UA","1011","Declined","115"
"Leicester UA","1011","OtherSeq","15"
"Leicestershire","1011","NewServ","4250"
"Leicestershire","1011","NoNew","635"
"Leicestershire","1011","Declined","125"
"Leicestershire","1011","OtherSeq","115"
"Lewisham","1011","NewServ","1165"
"Lewisham","1011","NoNew","165"
"Lewisham","1011","Declined","35"
"Lewisham","1011","OtherSeq","5"
"Lincolnshire","1011","OtherSeq","0"
"Lincolnshire","1011","NewServ","0"
"Lincolnshire","1011","NoNew","0"
"Lincolnshire","1011","Declined","0"
"Liverpool","1011","NewServ","4355"
"Liverpool","1011","NoNew","1705"
"Liverpool","1011","OtherSeq","1535"
"Liverpool","1011","Declined","250"
"Luton UA","1011","NewServ","1365"
"Luton UA","1011","OtherSeq","705"
"Luton UA","1011","Declined","475"
"Luton UA","1011","NoNew","270"
"Manchester","1011","NewServ","2075"
"Manchester","1011","NoNew","820"
"Manchester","1011","OtherSeq","290"
"Manchester","1011","Declined","75"
"Medway Towns UA","1011","NewServ","2495"
"Medway Towns UA","1011","NoNew","1540"
"Medway Towns UA","1011","OtherSeq","40"
"Medway Towns UA","1011","Declined","15"
"Merton","1011","NewServ","1390"
"Merton","1011","NoNew","235"
"Merton","1011","Declined","10"
"Merton","1011","OtherSeq","0"
"Middlesbrough UA","1011","NoNew","1100"
"Middlesbrough UA","1011","NewServ","750"
"Middlesbrough UA","1011","Declined","55"
"Middlesbrough UA","1011","OtherSeq","30"
"Milton Keynes UA","1011","NewServ","460"
"Milton Keynes UA","1011","NoNew","385"
"Milton Keynes UA","1011","OtherSeq","125"
"Milton Keynes UA","1011","Declined","20"
"Newcastle upon Tyne","1011","NewServ","2625"
"Newcastle upon Tyne","1011","NoNew","165"
"Newcastle upon Tyne","1011","Declined","80"
"Newcastle upon Tyne","1011","OtherSeq","35"
"Newham","1011","NewServ","2185"
"Newham","1011","OtherSeq","775"
"Newham","1011","NoNew","725"
"Newham","1011","Declined","70"
"Norfolk","1011","NewServ","8255"
"Norfolk","1011","NoNew","7420"
"Norfolk","1011","Declined","35"
"Norfolk","1011","OtherSeq","10"
"North East Lincolnshire UA","1011","NewServ","2145"
"North East Lincolnshire UA","1011","NoNew","700"
"North East Lincolnshire UA","1011","OtherSeq","295"
"North East Lincolnshire UA","1011","Declined","20"
"North Lincolnshire UA","1011","NewServ","1825"
"North Lincolnshire UA","1011","NoNew","180"
"North Lincolnshire UA","1011","OtherSeq","115"
"North Lincolnshire UA","1011","Declined","60"
"North Somerset UA","1011","NewServ","1240"
"North Somerset UA","1011","NoNew","1110"
"North Somerset UA","1011","OtherSeq","390"
"North Somerset UA","1011","Declined","35"
"North Tyneside","1011","NewServ","2080"
"North Tyneside","1011","NoNew","400"
"North Tyneside","1011","Declined","75"
"North Tyneside","1011","OtherSeq","5"
"North Yorkshire","1011","NewServ","5620"
"North Yorkshire","1011","NoNew","710"
"North Yorkshire","1011","Declined","180"
"North Yorkshire","1011","OtherSeq","60"
"Northamptonshire","1011","NewServ","4570"
"Northamptonshire","1011","NoNew","1475"
"Northamptonshire","1011","OtherSeq","400"
"Northamptonshire","1011","Declined","220"
"Northumberland","1011","NewServ","3140"
"Northumberland","1011","NoNew","1915"
"Northumberland","1011","OtherSeq","75"
"Northumberland","1011","Declined","0"
"Nottingham UA","1011","NewServ","1825"
"Nottingham UA","1011","OtherSeq","1330"
"Nottingham UA","1011","NoNew","330"
"Nottingham UA","1011","Declined","115"
"Nottinghamshire","1011","NewServ","7555"
"Nottinghamshire","1011","NoNew","740"
"Nottinghamshire","1011","Declined","40"
"Nottinghamshire","1011","OtherSeq","0"
"Oldham","1011","NewServ","1250"
"Oldham","1011","OtherSeq","645"
"Oldham","1011","NoNew","90"
"Oldham","1011","Declined","5"
"Oxfordshire","1011","NoNew","4610"
"Oxfordshire","1011","NewServ","3240"
"Oxfordshire","1011","OtherSeq","120"
"Oxfordshire","1011","Declined","5"
"Peterborough UA","1011","NewServ","1595"
"Peterborough UA","1011","NoNew","210"
"Peterborough UA","1011","OtherSeq","140"
"Peterborough UA","1011","Declined","85"
"Plymouth UA","1011","NewServ","2690"
"Plymouth UA","1011","NoNew","1220"
"Plymouth UA","1011","OtherSeq","80"
"Plymouth UA","1011","Declined","0"
"Poole UA","1011","NewServ","1515"
"Poole UA","1011","NoNew","405"
"Poole UA","1011","Declined","130"
"Poole UA","1011","OtherSeq","40"
"Portsmouth UA","1011","OtherSeq","1635"
"Portsmouth UA","1011","NewServ","1460"
"Portsmouth UA","1011","NoNew","270"
"Portsmouth UA","1011","Declined","60"
"Reading UA","1011","NewServ","1495"
"Reading UA","1011","NoNew","465"
"Reading UA","1011","Declined","45"
"Reading UA","1011","OtherSeq","25"
"Redbridge","1011","NewServ","1960"
"Redbridge","1011","NoNew","60"
"Redbridge","1011","OtherSeq","55"
"Redbridge","1011","Declined","5"
"Redcar and Cleveland UA","1011","NewServ","1485"
"Redcar and Cleveland UA","1011","NoNew","155"
"Redcar and Cleveland UA","1011","Declined","55"
"Redcar and Cleveland UA","1011","OtherSeq","20"
"Richmond upon Thames","1011","NewServ","1125"
"Richmond upon Thames","1011","NoNew","450"
"Richmond upon Thames","1011","OtherSeq","10"
"Richmond upon Thames","1011","Declined","5"
"Rochdale","1011","NewServ","2110"
"Rochdale","1011","OtherSeq","360"
"Rochdale","1011","NoNew","280"
"Rochdale","1011","Declined","35"
"Rotherham","1011","NewServ","2410"
"Rotherham","1011","NoNew","635"
"Rotherham","1011","Declined","55"
"Rotherham","1011","OtherSeq","25"
"Rutland UA","1011","NewServ","465"
"Rutland UA","1011","OtherSeq","115"
"Rutland UA","1011","NoNew","110"
"Rutland UA","1011","Declined","5"
"Salford","1011","NewServ","1780"
"Salford","1011","NoNew","815"
"Salford","1011","Declined","195"
"Salford","1011","OtherSeq","145"
"Sandwell","1011","NewServ","4045"
"Sandwell","1011","NoNew","285"
"Sandwell","1011","OtherSeq","35"
"Sandwell","1011","Declined","20"
"Sefton","1011","NewServ","3235"
"Sefton","1011","NoNew","270"
"Sefton","1011","Declined","90"
"Sefton","1011","OtherSeq","5"
"Sheffield","1011","NewServ","3665"
"Sheffield","1011","NoNew","1390"
"Sheffield","1011","OtherSeq","265"
"Sheffield","1011","Declined","180"
"Shropshire","1011","NewServ","3355"
"Shropshire","1011","NoNew","1025"
"Shropshire","1011","Declined","70"
"Shropshire","1011","OtherSeq","0"
"Slough UA","1011","NewServ","715"
"Slough UA","1011","OtherSeq","550"
"Slough UA","1011","NoNew","290"
"Slough UA","1011","Declined","20"
"Solihull","1011","NewServ","1330"
"Solihull","1011","OtherSeq","330"
"Solihull","1011","Declined","255"
"Solihull","1011","NoNew","225"
"Somerset","1011","NewServ","4665"
"Somerset","1011","NoNew","1280"
"Somerset","1011","OtherSeq","850"
"Somerset","1011","Declined","255"
"South Gloucestershire UA","1011","NewServ","1935"
"South Gloucestershire UA","1011","OtherSeq","690"
"South Gloucestershire UA","1011","NoNew","275"
"South Gloucestershire UA","1011","Declined","40"
"South Tyneside","1011","NewServ","1360"
"South Tyneside","1011","OtherSeq","850"
"South Tyneside","1011","NoNew","410"
"South Tyneside","1011","Declined","65"
"Southampton UA","1011","NewServ","2045"
"Southampton UA","1011","NoNew","1610"
"Southampton UA","1011","OtherSeq","5"
"Southampton UA","1011","Declined","0"
"Southend-on-Sea UA","1011","NewServ","1975"
"Southend-on-Sea UA","1011","NoNew","1355"
"Southend-on-Sea UA","1011","OtherSeq","340"
"Southend-on-Sea UA","1011","Declined","25"
"Southwark","1011","NewServ","2655"
"Southwark","1011","NoNew","440"
"Southwark","1011","Declined","75"
"Southwark","1011","OtherSeq","10"
"St. Helens","1011","NewServ","1245"
"St. Helens","1011","NoNew","925"
"St. Helens","1011","Declined","110"
"St. Helens","1011","OtherSeq","0"
"Staffordshire","1011","NewServ","5400"
"Staffordshire","1011","NoNew","2310"
"Staffordshire","1011","OtherSeq","1960"
"Staffordshire","1011","Declined","280"
"Stockport","1011","NewServ","3610"
"Stockport","1011","NoNew","245"
"Stockport","1011","Declined","80"
"Stockport","1011","OtherSeq","0"
"Stockton-on-Tees UA","1011","NewServ","2470"
"Stockton-on-Tees UA","1011","OtherSeq","135"
"Stockton-on-Tees UA","1011","NoNew","120"
"Stockton-on-Tees UA","1011","Declined","50"
"Stoke-on-Trent UA","1011","NewServ","3415"
"Stoke-on-Trent UA","1011","NoNew","640"
"Stoke-on-Trent UA","1011","Declined","85"
"Stoke-on-Trent UA","1011","OtherSeq","45"
"Suffolk","1011","NewServ","5940"
"Suffolk","1011","NoNew","1775"
"Suffolk","1011","OtherSeq","370"
"Suffolk","1011","Declined","330"
"Sunderland","1011","NewServ","2890"
"Sunderland","1011","OtherSeq","595"
"Sunderland","1011","NoNew","585"
"Sunderland","1011","Declined","90"
"Surrey","1011","NewServ","7595"
"Surrey","1011","NoNew","940"
"Surrey","1011","OtherSeq","685"
"Surrey","1011","Declined","215"
"Sutton","1011","NewServ","1015"
"Sutton","1011","NoNew","70"
"Sutton","1011","OtherSeq","35"
"Sutton","1011","Declined","10"
"Swindon UA","1011","NewServ","2250"
"Swindon UA","1011","NoNew","1425"
"Swindon UA","1011","Declined","50"
"Swindon UA","1011","OtherSeq","40"
"Tameside","1011","NewServ","3280"
"Tameside","1011","OtherSeq","1820"
"Tameside","1011","NoNew","535"
"Tameside","1011","Declined","150"
"Telford and the Wrekin UA","1011","NewServ","1420"
"Telford and the Wrekin UA","1011","OtherSeq","500"
"Telford and the Wrekin UA","1011","NoNew","255"
"Telford and the Wrekin UA","1011","Declined","75"
"Thurrock UA","1011","NewServ","585"
"Thurrock UA","1011","OtherSeq","5"
"Thurrock UA","1011","Declined","0"
"Thurrock UA","1011","NoNew","0"
"Torbay UA","1011","NewServ","1625"
"Torbay UA","1011","NoNew","575"
"Torbay UA","1011","Declined","80"
"Torbay UA","1011","OtherSeq","10"
"Tower Hamlets","1011","NewServ","1310"
"Tower Hamlets","1011","NoNew","355"
"Tower Hamlets","1011","OtherSeq","55"
"Tower Hamlets","1011","Declined","25"
"Trafford","1011","NewServ","3300"
"Trafford","1011","NoNew","365"
"Trafford","1011","OtherSeq","240"
"Trafford","1011","Declined","55"
"Wakefield","1011","NewServ","1445"
"Wakefield","1011","OtherSeq","870"
"Wakefield","1011","NoNew","585"
"Wakefield","1011","Declined","155"
"Walsall","1011","NewServ","20"
"Walsall","1011","Declined","0"
"Walsall","1011","OtherSeq","0"
"Walsall","1011","NoNew","0"
"Waltham Forest","1011","NewServ","485"
"Waltham Forest","1011","NoNew","155"
"Waltham Forest","1011","OtherSeq","125"
"Waltham Forest","1011","Declined","25"
"Wandsworth","1011","NewServ","1420"
"Wandsworth","1011","NoNew","200"
"Wandsworth","1011","OtherSeq","25"
"Wandsworth","1011","Declined","0"
"Warrington UA","1011","NewServ","1870"
"Warrington UA","1011","NoNew","725"
"Warrington UA","1011","Declined","165"
"Warrington UA","1011","OtherSeq","75"
"Warwickshire","1011","NewServ","2460"
"Warwickshire","1011","NoNew","1860"
"Warwickshire","1011","Declined","180"
"Warwickshire","1011","OtherSeq","0"
"West Berkshire UA","1011","NewServ","1205"
"West Berkshire UA","1011","NoNew","210"
"West Berkshire UA","1011","Declined","45"
"West Berkshire UA","1011","OtherSeq","20"
"West Sussex","1011","NewServ","6220"
"West Sussex","1011","NoNew","1835"
"West Sussex","1011","OtherSeq","290"
"West Sussex","1011","Declined","55"
"Westminster","1011","NewServ","1295"
"Westminster","1011","NoNew","1190"
"Westminster","1011","OtherSeq","90"
"Westminster","1011","Declined","80"
"Wigan","1011","NewServ","1885"
"Wigan","1011","NoNew","830"
"Wigan","1011","OtherSeq","175"
"Wigan","1011","Declined","100"
"Wiltshire","1011","NewServ","6245"
"Wiltshire","1011","NoNew","4325"
"Wiltshire","1011","OtherSeq","610"
"Wiltshire","1011","Declined","0"
"Windsor and Maidenhead UA","1011","NewServ","1060"
"Windsor and Maidenhead UA","1011","Declined","150"
"Windsor and Maidenhead UA","1011","NoNew","120"
"Windsor and Maidenhead UA","1011","OtherSeq","0"
"Wirral","1011","NewServ","2280"
"Wirral","1011","NoNew","945"
"Wirral","1011","OtherSeq","905"
"Wirral","1011","Declined","35"
"Wokingham UA","1011","NewServ","1210"
"Wokingham UA","1011","NoNew","335"
"Wokingham UA","1011","Declined","5"
"Wokingham UA","1011","OtherSeq","0"
"Wolverhampton","1011","NewServ","1180"
"Wolverhampton","1011","NoNew","1150"
"Wolverhampton","1011","Declined","0"
